Type,Country Code,Series Code,Time Code,Description
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Bolivia (BOL),Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2006 (YR2006),Data include the effects of MDRI.
FootNote,Bolivia (BOL),Debt forgiveness or reduction (current US$) (DT.DFR.DPPG.CD),2007 (YR2007),Data include the effects of MDRI.
FootNote,Bolivia (BOL),"External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2006 (YR2006),Data include the effects of MDRI.
FootNote,Bolivia (BOL),"External debt stocks, total (DOD, current US$) (DT.DOD.DECT.CD)",2007 (YR2007),Data include the effects of MDRI.
FootNote,Bolivia (BOL),"Present value of external debt (% of exports of goods, services and income) (DT.DOD.PVLX.EX.ZS)",2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,Bolivia (BOL),Present value of external debt (% of GNI) (DT.DOD.PVLX.GN.ZS),2009 (YR2009),Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1991 (YR1991),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1996 (YR1996),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1997 (YR1997),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1998 (YR1998),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1999 (YR1999),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Current account balance (current US$) (BN.CAB.XOKA.CD),2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Burkina Faso (BFA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2021 (YR2021),Gap-filled with countries' balance of payments statistics.
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2021 (YR2021),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),Primary income on FDI (current US$) (BX.KLT.DREM.CD.DT),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Burkina Faso (BFA),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Burkina Faso (BFA),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
